Date,Name,Year,Letterboxd URI,Rating
1/20/22,The Social Network,2010,https://boxd.it/17ue,3.5
1/21/22,Fantastic Mr. Fox,2009,https://boxd.it/1WyQ,4
2/24/22,The Worst Person in the World,2021,https://boxd.it/oyws,4
3/1/22,Brothers,2009,https://boxd.it/20WW,3.5
3/15/22,The Power of the Dog,2021,https://boxd.it/m99E,4.5
3/15/22,Mulholland Drive,2001,https://boxd.it/297o,2.5
4/2/22,The Royal Tenenbaums,2001,https://boxd.it/1YHU,5
4/16/22,Notting Hill,1999,https://boxd.it/2aeK,4
4/16/22,The Batman,2022,https://boxd.it/eDGs,3.5
4/23/22,CODA,2021,https://boxd.it/tbf4,3.5
4/23/22,The Bridges of Madison County,1995,https://boxd.it/29Os,4
5/6/22,The Shape of Water,2017,https://boxd.it/dZ5m,4
5/24/22,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc,4
5/29/22,The Past,2013,https://boxd.it/4Ovg,4
6/4/22,Burnt,2015,https://boxd.it/9mVg,3
6/10/22,Godspeed,2022,https://boxd.it/AHcU,4
7/13/22,Meet Joe Black,1998,https://boxd.it/2aEI,3.5
8/8/22,Unfaithful,2002,https://boxd.it/275A,4
8/8/22,Happening,2021,https://boxd.it/tRts,3.5
8/9/22,The Devil's Advocate,1997,https://boxd.it/286k,4
8/9/22,The Aviator's Wife,1981,https://boxd.it/1srq,3.5
9/3/22,The Time Traveler's Wife,2009,https://boxd.it/1xH4,3.5
10/5/22,Torment,1994,https://boxd.it/1HMS,3.5
10/5/22,Bridget Jones's Diary,2001,https://boxd.it/29WQ,3.5
10/5/22,Short Term 12,2013,https://boxd.it/5f6s,4
10/9/22,Nocturnal Animals,2016,https://boxd.it/bkFu,4.5
10/30/22,Aftersun,2022,https://boxd.it/Arw0,4
10/31/22,Undine,2020,https://boxd.it/mM3K,3.5
10/31/22,Cici,2022,https://boxd.it/CPZu,4
11/11/22,Come and See,1985,https://boxd.it/1w9q,5
11/12/22,Triangle of Sadness,2022,https://boxd.it/hXlq,4
11/16/22,Don't Leave,2022,https://boxd.it/DmyQ,3
11/16/22,Love & Other Drugs,2010,https://boxd.it/UIi,3.5
11/19/22,Force Majeure,2014,https://boxd.it/7UcA,4
11/20/22,Perfume: The Story of a Murderer,2006,https://boxd.it/28LW,2.5
11/22/22,The Square,2017,https://boxd.it/e5YW,3.5
11/24/22,Jobs,2013,https://boxd.it/3RcY,3.5
11/28/22,Ordinary People,1980,https://boxd.it/1JTm,4.5
11/30/22,Dear Diary,1993,https://boxd.it/1vT8,2.5
12/1/22,In Time,2011,https://boxd.it/FPS,3
12/1/22,TRON: Legacy,2010,https://boxd.it/1Dlo,3
12/1/22,Hunting Season,2010,https://boxd.it/CXk,2.5
12/1/22,Crimean,2014,https://boxd.it/bBR8,4
12/1/22,A Long Story,2012,https://boxd.it/4t8q,4
12/1/22,A.R.O.G,2008,https://boxd.it/1xGg,3.5
12/1/22,Cars of the Revolution,2008,https://boxd.it/ypy,4
12/1/22,Heist School,2006,https://boxd.it/1qzM,4
12/1/22,G.O.R.A.,2004,https://boxd.it/1sau,4
12/28/22,Petite Maman,2021,https://boxd.it/s6je,3
12/28/22,French Kiss,1995,https://boxd.it/2atA,4
1/1/23,Mare of Easttown,2021,https://boxd.it/u2h8,4
1/2/23,Maudie,2016,https://boxd.it/ceaW,3.5
1/2/23,Invictus,2009,https://boxd.it/1zPk,4
1/2/23,Truly Madly Deeply,1990,https://boxd.it/1HaY,4
1/7/23,The Banshees of Inisherin,2022,https://boxd.it/p7XS,3.5
1/9/23,The Man from Earth,2007,https://boxd.it/1Ql2,3.5
1/9/23,Love Likes Coincidences 2,2020,https://boxd.it/oyc8,4
1/9/23,Karakomik Filmler,2019,https://boxd.it/jMsO,3
1/9/23,Transformers,2007,https://boxd.it/280c,3.5
1/9/23,The Magician,2006,https://boxd.it/1Qtg,4
1/22/23,Gad Elmaleh: American Dream,2018,https://boxd.it/ijT0,4.5
1/22/23,Forgotten,2017,https://boxd.it/hAJE,3
2/5/23,The Menu,2022,https://boxd.it/lScm,4
2/23/23,Babylon,2022,https://boxd.it/mM02,4.5
3/1/23,TÁR,2022,https://boxd.it/uNIA,3
3/2/23,mother!,2017,https://boxd.it/dgRU,4
3/3/23,Last Tango in Paris,1972,https://boxd.it/28pw,2.5
3/11/23,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/ceBS,4
3/14/23,The Fabelmans,2022,https://boxd.it/ugoM,4.5
3/18/23,A Man Called Otto,2022,https://boxd.it/zl06,3
3/19/23,The Whale,2022,https://boxd.it/tw4c,4
4/1/23,The Florida Project,2017,https://boxd.it/dMG0,3
4/4/23,Taste of Cherry,1997,https://boxd.it/1m8W,4
4/28/23,The Dust of Time,2008,https://boxd.it/AFI,3
4/29/23,Summer 1993,2017,https://boxd.it/fAfK,4
5/16/23,Burning Days,2022,https://boxd.it/psok,3.5
6/4/23,The Talented Mr. Ripley,1999,https://boxd.it/2924,3.5
6/10/23,Beautiful Boy,2018,https://boxd.it/g76Q,4
6/16/23,Normal People,2020,https://boxd.it/q2VY,4.5
6/17/23,W.E.,2011,https://boxd.it/2Op4,2.5
6/18/23,The Departed,2006,https://boxd.it/28MA,4.5
6/24/23,"Paris, Texas",1984,https://boxd.it/29Ts,4
6/25/23,Sick of Myself,2022,https://boxd.it/tEzs,3.5
7/12/23,Snow and the Bear,2022,https://boxd.it/C6WK,2.5
7/21/23,All About My Mother,1999,https://boxd.it/2b9c,3.5
7/21/23,La Belle Noiseuse,1991,https://boxd.it/1RxI,3.5
7/21/23,Hit the Road,2021,https://boxd.it/vBVO,4.5
7/22/23,Oppenheimer,2023,https://boxd.it/wUow,4.5
8/8/23,After Hours,1985,https://boxd.it/1VfS,4
8/11/23,Inception,2010,https://boxd.it/1skk,5
8/28/23,The Great Beauty,2013,https://boxd.it/5ty6,3.5
8/28/23,Bruce Almighty,2003,https://boxd.it/2aCC,3.5
8/29/23,The Green Knight,2021,https://boxd.it/kuy2,2.5
9/1/23,20th Century Women,2016,https://boxd.it/bqU6,4
9/10/23,This Summer Feeling,2015,https://boxd.it/cOAG,3.5
9/14/23,Past Lives,2023,https://boxd.it/oNB8,3.5
9/14/23,"Two Days, One Night",2014,https://boxd.it/6A58,4
9/17/23,Taxi Driver,1976,https://boxd.it/2b8y,4
9/30/23,The Kid with a Bike,2011,https://boxd.it/5Xc,4
10/2/23,A Bigger Splash,2015,https://boxd.it/azgs,3.5
10/6/23,The Child,2005,https://boxd.it/1TJm,4
10/12/23,Cloud Atlas,2012,https://boxd.it/2W60,3.5
10/16/23,Microphone,2010,https://boxd.it/2QBm,3.5
10/27/23,Nelly and Monsieur Arnaud,1995,https://boxd.it/1Ruu,3.5
10/29/23,The Death of Stalin,2017,https://boxd.it/ea9Y,3
11/1/23,Good Morning,1959,https://boxd.it/2lkk,3.5
11/2/23,Silence,2016,https://boxd.it/2cAo,4
11/2/23,Basic Instinct,1992,https://boxd.it/2asM,3
11/4/23,The Irishman,2019,https://boxd.it/dYOq,3.5
11/6/23,Scenes from a Marriage,1974,https://boxd.it/4kJC,4
11/13/23,Close-Up,1990,https://boxd.it/1m9q,5
11/13/23,American Sniper,2014,https://boxd.it/5LDy,4
11/21/23,Bihter: A Forbidden Passion,2023,https://boxd.it/ENQk,1
11/27/23,Last Call for Istanbul,2023,https://boxd.it/Dwfu,2
11/27/23,Submarine,2010,https://boxd.it/H4a,4.5
12/9/23,Fruitvale Station,2013,https://boxd.it/4VRy,3.5
12/10/23,Philadelphia,1993,https://boxd.it/1XMk,3.5
12/10/23,Atatürk 1881 - 1919,2023,https://boxd.it/IVy2,2
12/14/23,"Oslo, August 31st",2011,https://boxd.it/2xQC,4
12/14/23,Insomnia,2002,https://boxd.it/2aB0,4
12/14/23,About Dry Grasses,2023,https://boxd.it/oNbO,4
12/14/23,11.22.63,2016,https://boxd.it/bFV4,3
12/17/23,I Know This Much Is True,2020,https://boxd.it/pVeo,4.5
12/23/23,La Cérémonie,1995,https://boxd.it/287C,3
12/27/23,Where Is the Friend's House?,1987,https://boxd.it/ELg,4.5
1/1/24,Close,2022,https://boxd.it/y4qa,4.5
1/2/24,Tiny Beautiful Things,2023,https://boxd.it/FYIS,3.5
1/2/24,Afire,2023,https://boxd.it/y06K,3.5
1/4/24,Capernaum,2018,https://boxd.it/iM3s,5
1/11/24,Mirror,1975,https://boxd.it/28Q8,3
1/13/24,"The Boy, the Mole, the Fox and the Horse",2022,https://boxd.it/BBT6,3.5
1/31/24,May December,2023,https://boxd.it/vEE2,3.5
2/4/24,Priscilla,2023,https://boxd.it/Cz3k,3.5
2/4/24,Losers' Club,2011,https://boxd.it/gxE,3
2/4/24,Husbands and Wives,1992,https://boxd.it/1pIe,4
2/8/24,Three Colours: Blue,1993,https://boxd.it/2b7K,4.5
2/8/24,Three Colours: Red,1994,https://boxd.it/2b7q,4.5
2/9/24,Three Colours: White,1994,https://boxd.it/2b7A,4
2/9/24,Anatomy of a Fall,2023,https://boxd.it/yuDE,4.5
2/12/24,Damage,1992,https://boxd.it/1URm,2.5
2/14/24,Perfect Days,2023,https://boxd.it/ATh8,4
2/26/24,Adaptation.,2002,https://boxd.it/26mA,4
3/7/24,A Round of Applause,2024,https://boxd.it/LJq2,4
3/12/24,Monster,2023,https://boxd.it/DJEM,4
3/24/24,Dune,2021,https://boxd.it/fA7G,3
4/7/24,Certified Copy,2010,https://boxd.it/IMW,4
4/7/24,The Usual Suspects,1995,https://boxd.it/29XE,4.5
4/17/24,The Broken Circle Breakdown,2012,https://boxd.it/4pHm,4
4/23/24,The Zone of Interest,2023,https://boxd.it/gJsA,3
4/26/24,Baby Reindeer,2024,https://boxd.it/MwSa,3.5
4/26/24,Manhattan,1979,https://boxd.it/29Na,3.5
4/29/24,A Man and a Woman,1966,https://boxd.it/Wb6,4
5/9/24,Sing Street,2016,https://boxd.it/cOo6,3.5
5/11/24,A Summer's Tale,1996,https://boxd.it/183e,3.5
6/1/24,Everything's Gonna Be Great,1998,https://boxd.it/2R36,4
6/17/24,Sharp Objects,2018,https://boxd.it/j3NM,3.5
7/6/24,All of Us Strangers,2023,https://boxd.it/Bz3C,3.5
7/7/24,Victoria,2015,https://boxd.it/amSe,3
7/16/24,Pauline at the Beach,1983,https://boxd.it/1WC4,3
7/27/24,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,3
8/5/24,Demolition,2015,https://boxd.it/9GuY,4
8/12/24,The Godfather,1972,https://boxd.it/2aNK,4
8/12/24,Inside Out 2,2024,https://boxd.it/CFrC,4.5
9/2/24,Children of Men,2006,https://boxd.it/1Y2i,3
9/2/24,Killers of the Flower Moon,2023,https://boxd.it/gHp0,3.5
9/30/24,Seagrass,2023,https://boxd.it/GFj2,4
11/17/24,A Nos Amours,1983,https://boxd.it/271I,2
11/18/24,Kramer vs. Kramer,1979,https://boxd.it/h0w,4.5
12/14/24,A Real Pain,2024,https://boxd.it/CjNG,4.5
12/20/24,Full Metal Jacket,1987,https://boxd.it/2a1Q,4
12/23/24,Kung Fu Panda 4,2024,https://boxd.it/CepE,3.5
12/24/24,Meet the Robinsons,2007,https://boxd.it/28Ym,4
12/24/24,Brother Bear,2003,https://boxd.it/1Xjs,3.5
12/24/24,The Polar Express,2004,https://boxd.it/23am,4
12/25/24,Don't Let Them Shoot the Kite,1989,https://boxd.it/Ff6,3.5
1/12/25,The Hours,2002,https://boxd.it/2a3s,4
1/12/25,Minority Report,2002,https://boxd.it/2aWi,4
1/14/25,Training Day,2001,https://boxd.it/27A4,3.5
2/10/25,Lost in Translation,2003,https://boxd.it/2b0E,3.5
2/10/25,Godard Mon Amour,2017,https://boxd.it/eGLK,4
2/21/25,A Complete Unknown,2024,https://boxd.it/oBYa,3
2/21/25,Like a Son,2023,https://boxd.it/FcPw,3.5
2/26/25,The Brutalist,2024,https://boxd.it/k4BO,4
3/3/25,Wander to Wonder,2023,https://boxd.it/HKxU,3.5
3/3/25,In the Shadow of the Cypress,2023,https://boxd.it/HKzc,4.5
3/3/25,Beautiful Men,2023,https://boxd.it/HMpe,4
3/3/25,Yuck!,2024,https://boxd.it/KjJK,4.5
3/3/25,Magic Candies,2024,https://boxd.it/LzfI,4
3/7/25,I'm Not a Robot,2023,https://boxd.it/IGTE,5
3/7/25,The Last Ranger,2024,https://boxd.it/OdS0,3.5
3/7/25,Anuja,2024,https://boxd.it/PHoQ,3.5
3/7/25,The Man Who Could Not Remain Silent,2024,https://boxd.it/MLW2,4
3/7/25,A Lien,2023,https://boxd.it/Gk7Y,5
3/8/25,Trainspotting,1996,https://boxd.it/29XY,4
4/7/25,Adolescence,2025,https://boxd.it/TFGw,4
4/7/25,The Friend,2024,https://boxd.it/J0BU,3
4/21/25,I'm Still Here,2024,https://boxd.it/BPEO,4.5
4/22/25,My Life as a Zucchini,2016,https://boxd.it/dL2y,5
4/22/25,Moonlight,2016,https://boxd.it/d6bE,4
4/22/25,The Ballad of Wallis Island,2025,https://boxd.it/GqT0,4
4/26/25,My Neighbor Totoro,1988,https://boxd.it/20eA,3.5
5/26/25,La Haine,1995,https://boxd.it/2as8,4.5
5/29/25,In the Mood for Love,2000,https://boxd.it/29tE,5
6/1/25,Ghost Trail,2024,https://boxd.it/BQDs,4
6/3/25,The Battle of Algiers,1966,https://boxd.it/1IRY,3.5
7/1/25,Frances Ha,2012,https://boxd.it/41Xg,3.5
7/2/25,Raising Arizona,1987,https://boxd.it/2avQ,4
7/4/25,The Darjeeling Limited,2007,https://boxd.it/24as,3.5
7/5/25,The Phoenician Scheme,2025,https://boxd.it/H0Ca,3
7/6/25,Following,1998,https://boxd.it/1Tj4,3.5
7/9/25,Kes,1969,https://boxd.it/1Qi8,4
7/10/25,Senna,2010,https://boxd.it/kfE,3.5
7/12/25,"I, Daniel Blake",2016,https://boxd.it/d0xa,3.5
7/18/25,The Reader,2008,https://boxd.it/20Dq,3.5
7/22/25,The Time That Remains,2009,https://boxd.it/QP0,4
7/22/25,Argo,2012,https://boxd.it/2czU,3
7/24/25,Materialists,2025,https://boxd.it/GZlW,3.5
7/26/25,Memories of Murder,2003,https://boxd.it/1TSo,4
8/2/25,The Things of Life,1970,https://boxd.it/25oU,4.5
8/3/25,Cats & Dogs,2001,https://boxd.it/1UUq,3.5
8/3/25,The Festival of Troubadours,2022,https://boxd.it/xaKo,1
8/3/25,The Sacrifice,1986,https://boxd.it/1xg8,1
8/5/25,Hiroshima Mon Amour,1959,https://boxd.it/22WY,3.5
8/7/25,Decalogue VI,1989,https://boxd.it/3WlQ,4
8/7/25,The Night Of,2016,https://boxd.it/eC1I,4
8/8/25,The Lives of Others,2006,https://boxd.it/2a4A,3.5
8/9/25,Groundhog Day,1993,https://boxd.it/2b3e,3.5
8/9/25,"sex, lies, and videotape",1989,https://boxd.it/28Oc,3.5
8/10/25,Cure,1997,https://boxd.it/1blA,0.5
8/10/25,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo,4
8/12/25,Ulysses' Gaze,1995,https://boxd.it/1ApC,4.5
8/14/25,Landscape in the Mist,1988,https://boxd.it/JRy,4
8/15/25,Breathless,1960,https://boxd.it/2aIK,3
8/28/25,Decalogue I,1989,https://boxd.it/3WmE,4.5
8/28/25,The Fall,2006,https://boxd.it/1NoM,4.5
9/23/25,Once Upon a Time in Anatolia,2011,https://boxd.it/2yHG,4
9/24/25,Ray,2004,https://boxd.it/28km,4
10/31/25,Frankenstein,2025,https://boxd.it/Ecsg,3
10/31/25,Decalogue II,1989,https://boxd.it/C8Q,4
11/4/25,The 400 Blows,1959,https://boxd.it/2b1C,4.5
11/6/25,Nouvelle Vague,2025,https://boxd.it/LLLQ,3.5
11/8/25,Pierrot le Fou,1965,https://boxd.it/26j2,2.5
11/19/25,Decalogue III,1989,https://boxd.it/3Wmu,3.5
11/19/25,It Was Just an Accident,2025,https://boxd.it/TX2k,3.5
11/19/25,The White Ribbon,2009,https://boxd.it/17eU,4
11/20/25,Rebuilding,2025,https://boxd.it/JYjm,2
11/24/25,There Will Be Blood,2007,https://boxd.it/20Z2,4
11/26/25,Jay Kelly,2025,https://boxd.it/EsWw,3
12/2/25,"Paris, 13th District",2021,https://boxd.it/s0Ky,3
12/2/25,The Wind That Shakes the Barley,2006,https://boxd.it/293Q,4
12/4/25,"The Tree, the Mayor and the Mediatheque",1993,https://boxd.it/4lEI,3
12/9/25,A Short Film About Killing,1988,https://boxd.it/1VtK,5
12/10/25,Loveless,2017,https://boxd.it/fcFa,3.5
12/10/25,The Return,2003,https://boxd.it/1UpM,4
12/11/25,That Obscure Object of Desire,1977,https://boxd.it/22zg,2.5
12/13/25,La Grazia,2025,https://boxd.it/RLHm,3
12/14/25,Leviathan,2014,https://boxd.it/7Ub8,3.5
12/14/25,The Banishment,2007,https://boxd.it/1wk4,3.5
12/14/25,Mystery,2011,https://boxd.it/7gl8,2
12/15/25,Blind Chance,1987,https://boxd.it/2b4G,4
12/16/25,Sentimental Value,2025,https://boxd.it/GwcG,4
12/19/25,Atropia,2025,https://boxd.it/L5Km,3.5
12/22/25,Decalogue IV,1989,https://boxd.it/C8w,2.5
12/25/25,Elena,2011,https://boxd.it/2I9u,3.5
12/26/25,Ernest & Celestine,2012,https://boxd.it/493A,3
12/27/25,The Town,2025,https://boxd.it/ZCeQ,2.5
12/28/25,The Weeping Meadow,2004,https://boxd.it/177k,4
1/11/26,Persona,1966,https://boxd.it/29B4,3
1/11/26,"Synecdoche, New York",2008,https://boxd.it/23zw,4.5
1/18/26,Die My Love,2025,https://boxd.it/D5cI,3
1/18/26,A Ghost Story,2017,https://boxd.it/fb0K,4
1/24/26,Marty Supreme,2025,https://boxd.it/Off0,4.5
2/14/26,Wuthering Heights,2026,https://boxd.it/OdIa,0.5
2/17/26,The Secret Agent,2025,https://boxd.it/KkUE,3.5
2/17/26,Hamnet,2025,https://boxd.it/woVy,4
2/17/26,Andrei Rublev,1966,https://boxd.it/29lg,3
2/17/26,Father Mother Sister Brother,2025,https://boxd.it/HRoU,3
2/18/26,Sinners,2025,https://boxd.it/KQMM,4
2/22/26,Museum of Innocence,2026,https://boxd.it/10YUc,4
3/11/26,Punch-Drunk Love,2002,https://boxd.it/20E4,4
3/11/26,Eyes Wide Shut,1999,https://boxd.it/2axs,4
3/14/26,One Battle After Another,2025,https://boxd.it/DUHM,4.5
3/23/26,The Diving Bell and the Butterfly,2007,https://boxd.it/27Di,4.5
